yolofs-bench;[ld-linux-x86-64.so.2];[ld-linux-x86-64.so.2] 2062244
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0 8554920
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission 1939153
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;generic_permission 3091730
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;generic_permission;get_cached_acl_rcu 1165979
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;get_cached_acl_rcu 2183153
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;ovl_override_creds 799953
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;ovl_permission;_raw_spin_lock 884949
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;inode_permission;ovl_permission;inode_permission 1902926
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;walk_component 1435046
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;link_path_walk.part.0.constprop.0;walk_component;lookup_fast;__d_lookup_rcu 2169143
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups 3911156
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;d_alloc_parallel;__d_alloc;kmem_cache_alloc_lru;__memcg_slab_pre_alloc_hook 2111058
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;d_alloc_parallel;__d_alloc;kmem_cache_alloc_lru;__memcg_slab_pre_alloc_hook;memcg_list_lru_alloc;xa_load 2176985
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;d_alloc_parallel;__d_alloc;kmem_cache_alloc_lru;__memcg_slab_pre_alloc_hook;memcg_list_lru_alloc;xa_load;xas_start 1071864
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;from_kgid;map_id_up 2141683
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;inode_permission;ovl_permission;inode_permission;generic_permission;capable_wrt_inode_uidgid 1615977
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;inode_permission;ovl_permission;inode_permission;generic_permission;capable_wrt_inode_uidgid;privileged_wrt_inode_uidgid 1454878
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;inode_permission;ovl_permission;inode_permission;generic_permission;get_inode_acl;__rcu_read_lock 2004228
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;inode_permission;ovl_permission;inode_permission;generic_permission;srso_safe_ret 1458276
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object 944193
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;inode_init_owner 2122836
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;new_inode 2289037
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;mnt_get_write_access 1216779
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;kfree 1388034
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;lock_rename 1483833
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;down_write 2039481
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;lookup_one;__lookup_slow;d_alloc_parallel;__d_alloc;kmem_cache_alloc_lru;__memcg_slab_post_alloc_hook 1791759
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;lookup_one;__lookup_slow;ext4_lookup;__ext4_find_entry;ext4_bread_batch;ext4_getblk;bdev_getblk;find_get_block_common;__find_get_block_slow 1810867
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;lookup_one;__lookup_slow;ext4_lookup;__ext4_find_entry;ext4_search_dir 1445218
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;lookup_one;lookup_dcache;d_lookup;__d_lookup 1773961
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_check_setxattr;vfs_setxattr;__vfs_setxattr_locked;__vfs_setxattr_noperm;__vfs_setxattr;ext4_xattr_trusted_set;ext4_xattr_set;__ext4_journal_stop;jbd2_journal_stop;stop_this_handle 2394349
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;notify_change;ext4_setattr;__mark_inode_dirty;ext4_dirty_inode;__ext4_journal_start_sb;ext4_journal_check_start 1708435
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;notify_change;ext4_setattr;__mark_inode_dirty;ext4_dirty_inode;__ext4_mark_inode_dirty;ext4_mark_iloc_dirty;ext4_do_update_inode.isra.0;ext4_fill_raw_inode;ext4_inode_csum_set;ext4_inode_csum;crypto_shash_update;crc32c_pcl_intel_update 2370267
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;notify_change;ext4_setattr;__mark_inode_dirty;ext4_dirty_inode;__ext4_mark_inode_dirty;ext4_mark_iloc_dirty;ext4_do_update_inode.isra.0;srso_safe_ret 1727059
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;ovl_set_attr.part.0;notify_change;ext4_setattr;__ext4_mark_inode_dirty;ext4_mark_iloc_dirty 2296657
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;ovl_set_attr.part.0;notify_change;ext4_setattr;setattr_prepare;vfsgid_in_group_p;in_group_p 1505908
yolofs-bench;_start;__libc_start_main;[libc.so.6];main;std::rt::lang_start_internal;_ZN3std2rt10lang_start28_$u7b$$u7b$closure$u7d$$u7d$17hed1c95547bae4aa8E.llvm.10180353189773005326;std::sys::backtrace::__rust_begin_short_backtrace;yolofs_bench::main;<yolofs_bench::workloads::meta_create::MetaCreate as yolofs_bench::workload::Workload>::run;std::fs::OpenOptions::_open;std::sys::fs::unix::File::open_c;open64;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_openat;do_sys_openat2;do_filp_open;path_openat;open_last_lookups;lookup_open.isra.0;ovl_create;ovl_create_object;ovl_copy_up;ovl_copy_up_flags;ovl_copy_up_one;ovl_do_copy_up;ovl_copy_up_workdir;ovl_copy_up_metadata;ovl_set_attr;ovl_set_attr.part.0;ovl_set_timestamps.isra.0;timestamp_truncate 1756793
