yolofs-bench;[ld-linux-x86-64.so.2] 642971
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;filename_lookup;path_lookupat;walk_component;lookup_fast;__d_lookup_rcu 1545931
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0 227603
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;__check_object_size 245247
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;kmem_cache_alloc 1254461
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;memset_orig 2940823
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;strncpy_from_user 2949724
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;strncpy_from_user;__check_object_size;__check_object_size.part.0 132693
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;strncpy_from_user;__check_object_size;__check_object_size.part.0;check_heap_object 1574175
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;strncpy_from_user;__check_object_size;__check_object_size.part.0;check_heap_object;__virt_addr_valid 500120
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_chdir;user_path_at_empty;getname_flags;getname_flags.part.0;strncpy_from_user;__check_object_size;__check_object_size.part.0;is_vmalloc_addr 331228
yolofs-bench;[libc.so.6];chdir;entry_SYSCALL_64_after_hwframe;x64_sys_call 2127517
yolofs-bench;[libc.so.6];entry_SYSCALL_64 437731
yolofs-bench;[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;syscall_exit_to_user_mode 463823
yolofs-bench;[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_rt_sigprocmask 437213
yolofs-bench;[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_rt_sigprocmask;rep_movs_alternative 3468703
yolofs-bench;[unknown];[libc.so.6] 3443016
yolofs-bench;[unknown];[libc.so.6];__irqentry_text_end 698440
yolofs-bench;[unknown];[libc.so.6];__mmap 625779
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64 273865
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64 592983
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;up_write 863569
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;apparmor_mmap_file 672647
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap 1470939
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;__mmap_region 256584
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown 3244811
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;mas_next 913702
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;mas_prev 968510
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area 760981
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_empty_area_rev 688844
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_empty_area_rev;mas_rev_awalk 2796411
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_empty_area_rev;mas_rev_awalk;mas_data_end 739240
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_next 1874046
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_next;mas_next_slot 598356
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_prev 496246
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_prev;mas_prev_setup.constprop.0 1656037
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_prev;mas_prev_slot 1670427
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_prev;mas_prev_slot;mas_prev_node 1210095
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;arch_get_unmapped_area_topdown;vm_unmapped_area;mas_prev;mas_prev_slot;mas_prev_node;mas_data_end 476475
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;cap_mmap_addr 594696
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;security_mmap_addr 502436
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;get_unmapped_area;srso_safe_ret 224187
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region 995288
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;do_vmi_munmap 786195
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;do_vmi_munmap;mas_find;mas_walk 248022
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_find 1796283
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_next_range 1793866
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_next_range;mas_next_slot 1887024
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_next_range;mas_next_slot;mas_next_node 494529
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_node_count_gfp 370611
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_preallocate 547072
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_preallocate;mas_node_count_gfp;mas_alloc_nodes 1869151
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_preallocate;mas_node_count_gfp;mas_alloc_nodes;kmem_cache_alloc 533934
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_preallocate;mas_wr_walk 4345724
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_prev;mas_prev_slot 153324
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc 365526
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;asm_sysvec_apic_timer_interrupt 244811
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify 253775
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_pop_node 522436
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_update_gap.part.0 293429
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_wr_node_store 1780473
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_wr_node_store;call_rcu;__call_rcu_common;rcu_segcblist_pend_cbs 118316
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_wr_node_store;mas_pop_node 508937
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;mas_wr_node_store;mas_update_gap.part.0;mas_leaf_max_gap 1863028
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_modify;srso_safe_ret 1056540
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_store_prealloc;mas_wr_store_entry.isra.0;mas_wr_walk 1457868
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;mas_wr_end_piv 184490
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap 254295
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap;arch_vma_name 2163982
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap;perf_event_mmap_event 3997252
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap;perf_event_mmap_event;perf_event_mmap_output 1207769
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap;perf_event_mmap_event;perf_iterate_sb.constprop.0 3024339
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;perf_event_mmap;perf_event_mmap_event;perf_iterate_sb.constprop.0;perf_event_mmap_output 2878819
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;security_vm_enough_memory_mm;__vm_enough_memory 912815
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;security_vm_enough_memory_mm;__vm_enough_memory;percpu_counter_add_batch 321148
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;srso_safe_ret 273479
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vm_area_alloc 573264
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vm_area_alloc;kmem_cache_alloc 4835508
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vm_area_alloc;kmem_cache_alloc;__memcg_slab_post_alloc_hook 3350285
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vm_area_alloc;kmem_cache_alloc;consume_obj_stock 510317
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vm_get_page_prot 1198224
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;__mmap_region;vma_wants_writenotify 736773
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;do_vmi_munmap 271655
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;ksm_add_vma 126860
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;security_vm_enough_memory_mm 242478
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;do_mmap;mmap_region;srso_safe_ret 682654
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;mmap_region 983315
yolofs-bench;[unknown];[libc.so.6];__mmap;entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_mmap;ksys_mmap_pgoff;vm_mmap_pgoff;security_mmap_file 288403
yolofs-bench;[unknown];[libc.so.6];__switch_to 754862
yolofs-bench;[unknown];[libc.so.6];__wrgsbase_inactive 1311545
yolofs-bench;[unknown];[libc.so.6];asm_exc_page_fault 3879452
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64 591772
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;__x64_sys_clone3 567068
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;arch_exit_to_user_mode_prepare.isra.0 1232445
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;blkcg_maybe_throttle_current 988657
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;srso_safe_ret 244414
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;syscall_exit_to_user_mode 4577386
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;syscall_exit_to_user_mode;arch_exit_to_user_mode_prepare.isra.0 1256163
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;__init_swait_queue_head 2982289
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;copy_clone_args_from_user;__check_object_size.part.0 299398
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;copy_clone_args_from_user;__check_object_size;__check_object_size.part.0;check_stack_object 227894
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;copy_clone_args_from_user;_copy_from_user 1958192
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;copy_clone_args_from_user;rep_movs_alternative 545043
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone 2918196
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;__rcu_read_unlock 331885
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;add_device_randomness;blake2s_update;blake2s_compress_ssse3 1857513
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;alloc_pid 673657
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;attach_pid 788744
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;audit_alloc 1808289
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;cgroup_enter_frozen 2322983
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;cgroup_fork 247134
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;cgroup_update_frozen 358647
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_fs_struct 364683
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process 10658341
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;__rcu_read_unlock 386901
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;__x86_indirect_thunk_rax 346407
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;_raw_spin_lock 662974
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;_raw_spin_lock_irq 1767732
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;_raw_spin_lock_irqsave 167492
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;_raw_spin_unlock_irq 650223
yolofs-bench;[unknown];[libc.so.6];entry_SYSCALL_64_after_hwframe;do_syscall_64;x64_sys_call;__x64_sys_clone3;__do_sys_clone3;kernel_clone;copy_process;_raw_write_lock_irq 1069848
